policy_id,customer_id,channel,policy_type,region,application_date,premium_amount,status,processing_time_hours,failure_reason,issuance_date
POL105830,79500,Agent/Broker,Property,Central,2025-02-28 11:00:00,13790.53,Issued,59.99,,2025-03-02 22:59:19.615234
POL105831,38978,Call Center,Life,Central,2025-03-30 05:00:00,25624.82,Issued,75.61,,2025-04-02 08:36:52.921553
POL105832,76358,Online,Auto,North,2025-04-24 16:00:00,7848.1,Failed,,Document Mismatch,
POL105833,20661,Agent/Broker,Health,South,2025-01-28 17:00:00,8443.82,Issued,30.14,,2025-01-29 23:08:09.924350
POL105834,55240,Online,Health,East,2025-08-27 00:00:00,13934.53,Failed,,Document Mismatch,
POL105835,47253,Online,Auto,West,2025-10-12 19:00:00,9882.32,Failed,,KYC Verification Failed,
POL105836,46884,Call Center,Health,South,2025-02-15 12:00:00,11053.78,Issued,109.95,,2025-02-20 01:56:49.637441
POL105837,52854,Online,Health,Central,2025-07-04 11:00:00,15002.73,Failed,,KYC Verification Failed,
POL105838,30704,Call Center,Auto,North,2025-06-16 07:00:00,7153.59,Failed,,Document Mismatch,
POL105839,58987,Online,Auto,South,2025-08-01 14:00:00,10179.39,Issued,23.97,,2025-08-02 13:58:29.562865
POL105840,44527,Agent/Broker,Life,North,2025-02-08 00:00:00,26643.75,Issued,66.39,,2025-02-10 18:23:41.344343
POL105841,36322,Online,Auto,East,2025-04-12 22:00:00,11180.38,Failed,,KYC Verification Failed,
POL105842,67517,Mobile App,Auto,East,2025-12-02 23:00:00,9086.3,Issued,20.85,,2025-12-03 19:50:50.749190
POL105843,26968,Online,Life,East,2025-04-20 07:00:00,21193.06,Issued,37.65,,2025-04-21 20:38:51.951759
POL105844,47518,Mobile App,Life,East,2025-10-25 16:00:00,33940.23,Issued,30.54,,2025-10-26 22:32:10.401273
POL105845,71925,Online,Auto,West,2025-12-01 13:00:00,10577.14,Issued,43.82,,2025-12-03 08:49:08.444246
POL105846,79848,Agent/Broker,Property,North,2025-04-06 10:00:00,11510.74,Issued,62.28,,2025-04-09 00:16:36.410355
POL105847,66364,Online,Health,South,2025-08-18 03:00:00,8861.19,Issued,57.29,,2025-08-20 12:17:30.851668
POL105848,47886,Online,Auto,West,2025-05-13 10:00:00,6472.26,Issued,25.13,,2025-05-14 11:08:03.681917
POL105849,21700,Online,Health,South,2025-11-28 10:00:00,16515.02,Issued,34.79,,2025-11-29 20:47:29.583813
POL105850,48246,Mobile App,Life,Central,2025-08-30 06:00:00,23907.65,Pending,,,
POL105851,55468,Agent/Broker,Auto,West,2025-09-06 22:00:00,8830.41,Issued,29.8,,2025-09-08 03:48:15.049437
POL105852,43199,Call Center,Health,West,2025-08-13 15:00:00,14188.48,Failed,,Payment Failure,
POL105853,64589,Online,Health,Central,2025-11-02 11:00:00,15537.42,Failed,,Document Mismatch,
POL105854,52115,Mobile App,Health,West,2025-03-13 00:00:00,16367.57,Issued,6.38,,2025-03-13 06:22:52.849972
POL105855,70799,Agent/Broker,Health,North,2025-02-17 01:00:00,13352.31,Issued,26.5,,2025-02-18 03:29:55.244355
POL105856,75190,Online,Health,East,2025-09-11 05:00:00,12391.29,Failed,,Duplicate Policy,
POL105857,74316,Mobile App,Auto,South,2025-01-17 16:00:00,6854.03,Failed,,Document Mismatch,
POL105858,25520,Mobile App,Health,Central,2025-10-17 18:00:00,14232.2,Failed,,Document Mismatch,
POL105859,64278,Online,Health,East,2025-12-27 02:00:00,13678.82,Failed,,Underwriting Rejection,
POL105860,56455,Online,Life,West,2025-10-07 21:00:00,23323.21,Issued,38.2,,2025-10-09 11:12:02.262406
POL105861,69748,Online,Health,North,2025-09-23 04:00:00,12683.55,Issued,19.33,,2025-09-23 23:19:53.603610
POL105862,40929,Mobile App,Health,West,2025-01-31 23:00:00,15500.65,Issued,11.65,,2025-02-01 10:39:01.626091
POL105863,77828,Online,Property,Central,2025-09-24 18:00:00,18024.96,Issued,30.23,,2025-09-26 00:13:43.752072
POL105864,61605,Online,Auto,West,2025-09-04 15:00:00,8683.14,Issued,16.15,,2025-09-05 07:09:04.682614
POL105865,34955,Online,Auto,North,2025-11-30 13:00:00,7342.83,Issued,63.45,,2025-12-03 04:26:50.495435
POL105866,64049,Online,Auto,West,2025-05-12 07:00:00,9875.23,Failed,,Document Mismatch,
POL105867,33917,Online,Auto,West,2025-01-07 02:00:00,9617.01,Issued,26.32,,2025-01-08 04:19:12.453557
POL105868,24757,Call Center,Health,West,2025-04-29 21:00:00,12799.04,Issued,51.49,,2025-05-02 00:29:21.483869
POL105869,33045,Online,Auto,West,2025-10-05 13:00:00,7126.55,Issued,69.16,,2025-10-08 10:09:29.163192
POL105870,73536,Agent/Broker,Auto,North,2025-08-06 18:00:00,6719.21,Pending,,,
POL105871,61680,Mobile App,Auto,South,2025-06-13 03:00:00,7772.16,Failed,,Payment Failure,
POL105872,24733,Agent/Broker,Health,East,2025-08-11 21:00:00,17123.66,Issued,29.1,,2025-08-13 02:05:46.188825
POL105873,50954,Mobile App,Property,Central,2025-07-08 20:00:00,19546.64,Issued,25.75,,2025-07-09 21:45:08.522914
POL105874,51135,Online,Life,South,2025-11-24 20:00:00,35321.4,Issued,16.47,,2025-11-25 12:27:56.517696
POL105875,27081,Agent/Broker,Auto,North,2025-01-15 15:00:00,10992.63,Issued,36.11,,2025-01-17 03:06:35.754420
POL105876,61458,Mobile App,Health,Central,2025-04-28 21:00:00,12805.27,Issued,16.63,,2025-04-29 13:37:50.849593
POL105877,43501,Agent/Broker,Auto,Central,2025-03-09 09:00:00,8994.83,Issued,57.73,,2025-03-11 18:43:50.930051
POL105878,41113,Mobile App,Auto,West,2025-11-21 03:00:00,6685.35,Issued,17.59,,2025-11-21 20:35:18.059674
POL105879,54441,Call Center,Life,East,2025-07-11 01:00:00,31917.44,Issued,48.24,,2025-07-13 01:14:37.571585
POL105880,67086,Agent/Broker,Health,East,2025-06-27 07:00:00,12450.71,Issued,79.14,,2025-06-30 14:08:06.789844
POL105881,44690,Call Center,Auto,North,2025-02-16 03:00:00,6632.12,Issued,84.06,,2025-02-19 15:03:42.167378
POL105882,63939,Mobile App,Health,South,2025-05-22 08:00:00,9315.41,Failed,,KYC Verification Failed,
POL105883,49345,Mobile App,Auto,West,2025-01-12 12:00:00,10055.26,Failed,,KYC Verification Failed,
POL105884,79080,Agent/Broker,Auto,East,2025-10-04 22:00:00,8686.1,Pending,,,
POL105885,66313,Call Center,Health,West,2025-02-07 19:00:00,8486.36,Issued,79.68,,2025-02-11 02:40:31.704307
POL105886,64571,Call Center,Auto,South,2025-10-09 21:00:00,10876.9,Issued,45.81,,2025-10-11 18:48:31.000719
POL105887,76330,Online,Property,Central,2025-09-01 19:00:00,17933.55,Issued,61.38,,2025-09-04 08:23:05.750937
POL105888,46829,Agent/Broker,Health,South,2025-11-24 04:00:00,8768.41,Issued,42.05,,2025-11-25 22:03:15.891025
POL105889,55062,Online,Life,Central,2025-08-20 12:00:00,23593.7,Issued,11.87,,2025-08-20 23:52:12.840521
POL105890,23630,Mobile App,Life,South,2025-09-08 23:00:00,31948.11,Issued,12.86,,2025-09-09 11:51:27.868209
POL105891,67861,Online,Health,West,2025-12-08 12:00:00,8966.69,Issued,40.7,,2025-12-10 04:41:59.328729
POL105892,51870,Online,Health,South,2025-01-14 17:00:00,15468.02,Issued,1.0,,2025-01-14 18:00:00.000000
POL105893,69298,Call Center,Auto,East,2025-12-19 06:00:00,8831.33,Issued,77.89,,2025-12-22 11:53:27.180483
POL105894,67221,Online,Health,East,2025-07-07 22:00:00,15915.43,Failed,,Payment Failure,
POL105895,64942,Mobile App,Auto,North,2025-10-17 12:00:00,11073.52,Issued,23.89,,2025-10-18 11:53:30.225346
POL105896,23453,Mobile App,Auto,East,2025-09-16 07:00:00,10513.65,Issued,27.81,,2025-09-17 10:48:52.582979
POL105897,57275,Online,Health,East,2025-11-28 03:00:00,9149.52,Issued,15.92,,2025-11-28 18:55:29.328509
POL105898,74935,Online,Life,Central,2025-11-05 22:00:00,26707.47,Issued,19.03,,2025-11-06 17:01:37.641542
POL105899,76903,Mobile App,Property,West,2025-07-19 00:00:00,14324.83,Issued,34.42,,2025-07-20 10:25:17.349323
POL105900,63370,Online,Auto,West,2025-07-02 02:00:00,8854.35,Failed,,KYC Verification Failed,
POL105901,58396,Agent/Broker,Health,Central,2025-04-21 14:00:00,17671.7,Pending,,,
POL105902,28328,Call Center,Property,East,2025-09-02 11:00:00,11992.75,Failed,,KYC Verification Failed,
POL105903,35534,Online,Auto,South,2025-01-01 10:00:00,11139.83,Issued,10.7,,2025-01-01 20:42:16.076885
POL105904,39744,Online,Auto,Central,2025-02-20 04:00:00,11941.46,Issued,43.29,,2025-02-21 23:17:27.039178
POL105905,39389,Mobile App,Auto,West,2025-02-14 02:00:00,11936.14,Failed,,Incomplete Application,
POL105906,56320,Agent/Broker,Property,North,2025-03-13 20:00:00,20060.27,Issued,40.43,,2025-03-15 12:25:31.723016
POL105907,69170,Online,Auto,West,2025-06-30 12:00:00,8579.72,Issued,13.8,,2025-07-01 01:47:45.967895
POL105908,55010,Online,Auto,South,2025-11-19 08:00:00,6739.2,Issued,26.85,,2025-11-20 10:50:53.650123
POL105909,34665,Mobile App,Health,West,2025-06-05 01:00:00,14238.85,Issued,3.16,,2025-06-05 04:09:32.471422
POL105910,75470,Call Center,Life,Central,2025-11-24 00:00:00,29707.45,Issued,40.08,,2025-11-25 16:04:59.655744
POL105911,57865,Mobile App,Property,North,2025-05-23 22:00:00,14297.21,Issued,21.44,,2025-05-24 19:26:38.521065
POL105912,28640,Mobile App,Health,West,2025-12-26 21:00:00,14321.49,Failed,,KYC Verification Failed,
POL105913,54716,Call Center,Property,Central,2025-08-19 19:00:00,11898.57,Issued,50.52,,2025-08-21 21:30:54.073215
POL105914,45521,Agent/Broker,Auto,Central,2025-11-29 06:00:00,9657.65,Issued,73.82,,2025-12-02 07:49:22.732959
POL105915,50049,Agent/Broker,Auto,Central,2025-05-15 10:00:00,11339.02,Failed,,KYC Verification Failed,
POL105916,25618,Mobile App,Property,North,2025-06-08 01:00:00,16164.78,Issued,14.02,,2025-06-08 15:01:29.846387
POL105917,57004,Call Center,Health,Central,2025-07-22 23:00:00,15739.8,Issued,59.17,,2025-07-25 10:09:59.603493
POL105918,76053,Agent/Broker,Auto,North,2025-12-11 18:00:00,9668.1,Issued,38.09,,2025-12-13 08:05:30.858777
POL105919,21920,Call Center,Health,South,2025-07-03 00:00:00,8429.42,Issued,61.76,,2025-07-05 13:45:45.088495
POL105920,63937,Agent/Broker,Life,South,2025-10-12 20:00:00,19939.97,Issued,93.86,,2025-10-16 17:51:35.841730
POL105921,24188,Agent/Broker,Life,South,2025-10-16 12:00:00,32996.71,Issued,22.54,,2025-10-17 10:32:10.408541
POL105922,32207,Online,Property,Central,2025-01-06 04:00:00,10985.44,Issued,22.68,,2025-01-07 02:40:48.862241
POL105923,20238,Online,Health,North,2025-06-30 01:00:00,17579.98,Issued,29.64,,2025-07-01 06:38:07.903263
POL105924,52972,Agent/Broker,Property,South,2025-04-16 20:00:00,21228.91,Issued,29.22,,2025-04-18 01:13:00.935024
POL105925,30799,Online,Health,East,2025-06-28 06:00:00,11878.8,Issued,62.79,,2025-06-30 20:47:35.229446
POL105926,25552,Mobile App,Health,South,2025-05-30 14:00:00,11379.69,Issued,20.37,,2025-05-31 10:21:56.914438
POL105927,48916,Online,Life,Central,2025-06-20 05:00:00,29758.64,Issued,30.38,,2025-06-21 11:22:58.641653
POL105928,24927,Agent/Broker,Health,East,2025-07-11 04:00:00,14273.21,Issued,18.98,,2025-07-11 22:58:33.019567
POL105929,47964,Online,Auto,West,2025-04-10 05:00:00,6169.81,Issued,41.79,,2025-04-11 22:47:39.025606
POL105930,31164,Agent/Broker,Auto,East,2025-11-23 11:00:00,6978.47,Failed,,Document Mismatch,
POL105931,57158,Mobile App,Health,West,2025-04-04 13:00:00,14510.08,Issued,17.2,,2025-04-05 06:11:55.015829
POL105932,39071,Online,Auto,East,2025-04-08 19:00:00,10724.93,Issued,38.08,,2025-04-10 09:04:58.285890
POL105933,74103,Mobile App,Auto,North,2025-12-09 02:00:00,6828.82,Failed,,Payment Failure,
POL105934,68409,Online,Auto,East,2025-10-25 06:00:00,10092.37,Issued,45.2,,2025-10-27 03:12:08.471912
POL105935,26160,Online,Auto,South,2025-09-03 17:00:00,11171.04,Issued,17.5,,2025-09-04 10:30:16.784654
POL105936,74540,Mobile App,Life,West,2025-07-04 05:00:00,19856.1,Issued,11.75,,2025-07-04 16:44:46.785903
POL105937,78692,Online,Auto,West,2025-07-21 11:00:00,8410.26,Issued,33.73,,2025-07-22 20:43:38.014718
POL105938,35810,Call Center,Auto,South,2025-04-08 00:00:00,11043.56,Issued,45.23,,2025-04-09 21:13:58.936413
POL105939,25126,Online,Health,North,2025-03-04 03:00:00,11958.02,Issued,24.66,,2025-03-05 03:39:51.138552
POL105940,50009,Agent/Broker,Life,East,2025-05-23 01:00:00,22889.15,Issued,63.84,,2025-05-25 16:50:23.031771
POL105941,53584,Mobile App,Auto,North,2025-05-31 22:00:00,10371.93,Issued,23.1,,2025-06-01 21:05:56.350812
POL105942,66182,Mobile App,Auto,South,2025-08-15 16:00:00,8164.98,Issued,10.09,,2025-08-16 02:05:08.796190
POL105943,45396,Mobile App,Property,East,2025-05-21 07:00:00,18975.74,Failed,,KYC Verification Failed,
POL105944,20192,Agent/Broker,Auto,South,2025-04-26 18:00:00,6408.9,Issued,27.39,,2025-04-27 21:23:18.352373
POL105945,70928,Agent/Broker,Property,West,2025-01-10 06:00:00,17142.13,Issued,19.05,,2025-01-11 01:02:43.732037
POL105946,56413,Agent/Broker,Auto,West,2025-03-31 03:00:00,8028.55,Issued,35.86,,2025-04-01 14:51:34.294808
POL105947,32816,Online,Auto,West,2025-12-04 02:00:00,11982.75,Issued,52.12,,2025-12-06 06:07:01.710931
POL105948,59082,Agent/Broker,Auto,Central,2025-04-21 19:00:00,9384.91,Issued,43.26,,2025-04-23 14:15:49.351247
POL105949,77594,Online,Auto,Central,2025-07-03 07:00:00,9965.86,Issued,17.26,,2025-07-04 00:15:32.522221
POL105950,70940,Online,Property,West,2025-06-30 14:00:00,12072.42,Issued,41.33,,2025-07-02 07:19:55.084784
POL105951,52130,Mobile App,Property,Central,2025-01-13 13:00:00,22403.63,Failed,,KYC Verification Failed,
POL105952,60142,Mobile App,Property,Central,2025-03-27 03:00:00,11116.85,Issued,25.62,,2025-03-28 04:36:55.899931
POL105953,56468,Mobile App,Property,South,2025-06-20 02:00:00,11350.04,Issued,19.99,,2025-06-20 21:59:40.634590
POL105954,50698,Agent/Broker,Life,East,2025-03-04 12:00:00,19014.71,Issued,46.52,,2025-03-06 10:31:20.620658
POL105955,30655,Online,Health,West,2025-03-09 12:00:00,16757.77,Failed,,Duplicate Policy,
POL105956,67897,Online,Life,Central,2025-05-14 17:00:00,32071.79,Issued,36.19,,2025-05-16 05:11:15.469937
POL105957,50075,Online,Auto,South,2025-09-21 08:00:00,11827.54,Issued,44.42,,2025-09-23 04:25:20.807955
POL105958,29359,Agent/Broker,Auto,South,2025-11-13 19:00:00,6025.99,Issued,44.74,,2025-11-15 15:44:18.157918
POL105959,56661,Mobile App,Health,East,2025-08-01 23:00:00,15040.09,Issued,21.23,,2025-08-02 20:14:03.171355
POL105960,59579,Online,Property,South,2025-05-02 01:00:00,16899.23,Issued,15.64,,2025-05-02 16:38:26.041178
POL105961,62056,Agent/Broker,Health,North,2025-08-22 01:00:00,14535.71,Issued,50.72,,2025-08-24 03:43:01.147855
POL105962,71831,Mobile App,Life,North,2025-12-27 21:00:00,27758.33,Issued,15.07,,2025-12-28 12:04:13.536844
POL105963,79191,Mobile App,Health,West,2025-08-06 08:00:00,14883.33,Issued,10.61,,2025-08-06 18:36:23.483455
POL105964,73056,Mobile App,Life,East,2025-12-31 09:00:00,35641.18,Issued,24.29,,2026-01-01 09:17:39.160817
POL105965,76412,Mobile App,Property,North,2025-02-14 04:00:00,17549.69,Issued,27.2,,2025-02-15 07:11:57.464552
POL105966,53272,Agent/Broker,Auto,East,2025-01-12 08:00:00,11337.06,Issued,88.07,,2025-01-16 00:04:29.469322
POL105967,62581,Online,Property,West,2025-08-21 17:00:00,19885.95,Issued,39.13,,2025-08-23 08:08:01.864921
POL105968,34671,Online,Health,South,2025-10-01 09:00:00,16703.27,Issued,31.87,,2025-10-02 16:52:05.380183
POL105969,47048,Online,Health,South,2025-11-16 22:00:00,14728.81,Issued,38.53,,2025-11-18 12:31:34.773227
POL105970,30738,Mobile App,Property,South,2025-06-30 09:00:00,16723.27,Failed,,Incomplete Application,
POL105971,45963,Call Center,Health,North,2025-08-17 17:00:00,9067.72,Failed,,Document Mismatch,
POL105972,63954,Mobile App,Health,East,2025-12-16 18:00:00,16415.06,Issued,18.96,,2025-12-17 12:57:21.874835
POL105973,26773,Online,Health,North,2025-06-15 16:00:00,10723.3,Issued,49.08,,2025-06-17 17:04:56.876954
POL105974,56584,Agent/Broker,Auto,Central,2025-01-28 21:00:00,5834.63,Failed,,Document Mismatch,
POL105975,49894,Agent/Broker,Health,East,2025-10-29 05:00:00,13383.08,Issued,6.47,,2025-10-29 11:27:54.681491
POL105976,20717,Call Center,Auto,West,2025-02-01 22:00:00,9648.1,Issued,106.71,,2025-02-06 08:42:21.939703
POL105977,31676,Mobile App,Property,North,2025-12-11 15:00:00,18441.98,Pending,,,
POL105978,24434,Call Center,Auto,South,2025-05-17 03:00:00,9886.18,Issued,96.96,,2025-05-21 03:57:23.302175
POL105979,69810,Online,Health,South,2025-10-20 00:00:00,14675.73,Issued,35.67,,2025-10-21 11:40:20.384859
POL105980,57825,Online,Property,South,2025-12-15 14:00:00,20198.31,Issued,38.12,,2025-12-17 04:07:25.531728
POL105981,73160,Online,Property,North,2025-11-12 20:00:00,19732.34,Failed,,Payment Failure,
POL105982,49100,Agent/Broker,Life,North,2025-03-04 11:00:00,33756.68,Issued,24.69,,2025-03-05 11:41:30.216862
POL105983,24994,Online,Health,South,2025-10-09 12:00:00,12818.52,Issued,9.85,,2025-10-09 21:50:58.671331
POL105984,24234,Mobile App,Auto,South,2025-12-17 02:00:00,6002.04,Pending,,,
POL105985,23764,Mobile App,Auto,South,2025-03-19 22:00:00,9693.29,Issued,9.15,,2025-03-20 07:09:15.014029
POL105986,63949,Online,Auto,Central,2025-09-20 02:00:00,6945.37,Issued,24.11,,2025-09-21 02:06:47.372911
POL105987,57405,Call Center,Life,North,2025-02-22 08:00:00,34690.43,Issued,117.78,,2025-02-27 05:46:33.724246
POL105988,54872,Online,Auto,South,2025-01-04 01:00:00,10218.66,Failed,,Duplicate Policy,
POL105989,62215,Mobile App,Health,West,2025-10-18 00:00:00,15752.35,Failed,,Incomplete Application,
POL105990,43185,Agent/Broker,Auto,South,2025-12-27 17:00:00,7433.1,Issued,27.56,,2025-12-28 20:33:40.355707
POL105991,63442,Online,Health,North,2025-05-21 18:00:00,14477.32,Issued,37.5,,2025-05-23 07:30:02.685794
POL105992,77727,Agent/Broker,Health,West,2025-04-25 06:00:00,13469.61,Issued,17.38,,2025-04-25 23:23:04.971646
POL105993,71759,Agent/Broker,Life,North,2025-05-04 06:00:00,22869.04,Issued,85.91,,2025-05-07 19:54:52.829627
POL105994,61153,Call Center,Auto,North,2025-04-01 16:00:00,10798.24,Issued,59.43,,2025-04-04 03:26:02.971956
POL105995,31999,Call Center,Auto,North,2025-09-30 22:00:00,9119.73,Issued,47.36,,2025-10-02 21:21:47.583049
POL105996,56487,Online,Auto,East,2025-05-22 04:00:00,6821.04,Issued,37.84,,2025-05-23 17:50:20.697449
POL105997,22581,Mobile App,Auto,West,2025-07-18 18:00:00,7553.58,Issued,8.32,,2025-07-19 02:18:58.695317
POL105998,71717,Online,Health,Central,2025-03-24 00:00:00,10580.23,Issued,31.08,,2025-03-25 07:04:44.954394
POL105999,22763,Online,Auto,Central,2025-08-01 22:00:00,7599.36,Issued,39.03,,2025-08-03 13:01:40.900984
POL106000,47374,Online,Auto,East,2025-11-03 20:00:00,6804.28,Issued,27.31,,2025-11-04 23:18:18.034563
POL106001,75480,Online,Property,North,2025-09-30 22:00:00,14953.67,Failed,,Incomplete Application,
POL106002,58759,Call Center,Health,Central,2025-03-02 14:00:00,15062.24,Issued,82.91,,2025-03-06 00:54:52.510468
POL106003,30531,Online,Auto,West,2025-12-26 07:00:00,11739.52,Issued,55.08,,2025-12-28 14:05:05.833657
POL106004,72558,Mobile App,Auto,South,2025-11-17 19:00:00,6947.43,Issued,32.36,,2025-11-19 03:21:25.319745
POL106005,45307,Mobile App,Auto,West,2025-08-21 01:00:00,7518.91,Issued,24.69,,2025-08-22 01:41:27.011542
POL106006,50835,Mobile App,Health,North,2025-11-17 15:00:00,8420.67,Issued,22.5,,2025-11-18 13:29:46.851414
POL106007,31064,Call Center,Health,West,2025-05-30 12:00:00,10562.92,Issued,61.57,,2025-06-02 01:33:55.859855
POL106008,31312,Online,Health,North,2025-09-08 10:00:00,12417.14,Issued,22.36,,2025-09-09 08:21:28.928791
POL106009,57548,Mobile App,Auto,West,2025-02-07 00:00:00,8555.12,Issued,19.13,,2025-02-07 19:07:35.961768
POL106010,56945,Mobile App,Health,East,2025-07-10 05:00:00,10956.78,Issued,14.29,,2025-07-10 19:17:08.665267
POL106011,67937,Online,Health,West,2025-09-12 08:00:00,9843.1,Issued,8.24,,2025-09-12 16:14:07.652382
POL106012,26476,Mobile App,Health,Central,2025-09-26 15:00:00,13805.47,Issued,35.25,,2025-09-28 02:15:11.821256
POL106013,71756,Agent/Broker,Life,South,2025-09-01 23:00:00,25683.78,Issued,48.01,,2025-09-03 23:00:52.553363
POL106014,44565,Online,Auto,East,2025-10-19 19:00:00,8328.1,Issued,25.37,,2025-10-20 20:22:23.859956
POL106015,22382,Online,Auto,West,2025-02-12 12:00:00,11327.88,Failed,,Document Mismatch,
POL106016,69683,Online,Property,North,2025-04-09 10:00:00,17237.31,Failed,,Duplicate Policy,
POL106017,42463,Agent/Broker,Auto,East,2025-12-06 07:00:00,8085.37,Issued,67.54,,2025-12-09 02:32:29.636058
POL106018,65276,Agent/Broker,Auto,Central,2025-07-12 18:00:00,7224.25,Issued,17.03,,2025-07-13 11:01:59.259852
POL106019,53402,Mobile App,Life,South,2025-02-15 17:00:00,26071.95,Issued,35.1,,2025-02-17 04:05:43.880397
POL106020,46345,Mobile App,Health,South,2025-07-17 08:00:00,16673.94,Failed,,Underwriting Rejection,
POL106021,64764,Call Center,Life,West,2025-01-29 08:00:00,36802.0,Issued,34.49,,2025-01-30 18:29:13.102390
POL106022,46946,Agent/Broker,Auto,Central,2025-01-15 04:00:00,8014.28,Issued,52.63,,2025-01-17 08:37:37.519257
POL106023,34162,Agent/Broker,Auto,Central,2025-01-19 23:00:00,6937.49,Issued,45.54,,2025-01-21 20:32:34.294325
POL106024,69154,Agent/Broker,Auto,South,2025-12-03 14:00:00,11452.93,Issued,33.76,,2025-12-04 23:45:32.870835
POL106025,66773,Mobile App,Health,South,2025-07-05 20:00:00,9786.6,Issued,22.12,,2025-07-06 18:07:26.697450
